1	I	156613	156619
1	I	112206	112212
1	I	70906	70912
1	I	70662	70668
1	I	140643	140649
1	I	131085	131091
1	I	5427	5433
1	I	55963	55969
1	I	83507	83513
1	I	167011	167017
1	I	5187	5193
1	I	114436	114442
1	I	91182	91188
1	I	53660	53666
1	I	93364	93370
1	I	132938	132944
1	I	94051	94057
1	I	56890	56896
1	I	199652	199658
1	I	56381	56387
1	I	94503	94509
1	I	54056	54062
1	I	69490	69496
1	I	22492	22498
1	I	56902	56908
1	I	100046	100052
1	I	77578	77584
1	I	33521	33527
1	I	154185	154191
1	I	199175	199181
1	I	24637	24643
1	I	25215	25221
1	I	9086	9092
1	I	8602	8608
1	I	195361	195367
1	I	59006	59012
1	I	120570	120576
1	I	35226	35232
1	I	196986	196992
1	I	194035	194041
1	I	104783	104789
1	I	129857	129863
1	I	143026	143032
1	I	101338	101344
1	I	65792	65798
1	I	166041	166047
1	I	177761	177767
1	I	101540	101546
1	I	133654	133660
1	I	72526	72532
1	I	140501	140507
1	I	58474	58480
1	I	39425	39431
1	I	93667	93673
1	I	119276	119282
1	I	77922	77928
1	I	173445	173451
1	I	146513	146519
1	I	184833	184839
1	I	101962	101968
1	I	167574	167580
1	I	186773	186779
1	I	126628	126634
1	I	119639	119645
1	I	88583	88589
1	I	61915	61921
1	I	79238	79244
1	I	58556	58562
1	I	27638	27644
1	I	143291	143297
1	I	124872	124878
1	I	38191	38197
1	I	174292	174298
1	I	151688	151694
1	I	60473	60479
1	I	132289	132295
1	I	171148	171154
1	I	14864	14870
1	I	112026	112032
1	I	105408	105414
1	I	158450	158456
1	I	19020	19026
1	I	56454	56460
1	I	120826	120832
1	I	108736	108742
1	I	83244	83250
1	I	14837	14843
1	I	114827	114833
1	I	97275	97281
1	I	87797	87803
1	I	62855	62861
1	I	187574	187580
1	I	107310	107316
1	I	93597	93603
1	I	4353	4359
1	I	120130	120136
1	I	104617	104623
1	I	39555	39561
1	I	106857	106863
1	I	164525	164531
1	I	45239	45245
1	I	165808	165814
1	I	112085	112091
1	I	55092	55098
1	I	7731	7737
1	I	96049	96055
1	I	103354	103360
1	I	44163	44169
1	I	93682	93688
1	I	53756	53762
1	I	114167	114173
1	I	187998	188004
1	I	116346	116352
1	I	115421	115427
1	I	84117	84123
1	I	14058	14064
1	I	145132	145138
1	I	170878	170884
1	I	50229	50235
1	I	137624	137630
1	I	193992	193998
1	I	196794	196800
1	I	63641	63647
1	I	117888	117894
1	I	156338	156344
1	I	80403	80409
1	I	132808	132814
1	I	39506	39512
1	I	68992	68998
1	I	101865	101871
1	I	18112	18118
1	I	147094	147100
1	I	121843	121849
1	I	6803	6809
1	I	79785	79791
1	I	133219	133225
1	I	112047	112053
1	I	160280	160286
1	I	140613	140619
1	I	184697	184703
1	I	131	137
1	I	112454	112460
1	I	101399	101405
1	I	76294	76300
1	I	87999	88005
1	I	196651	196657
1	I	71141	71147
1	I	66715	66721
1	I	53656	53662
1	I	117117	117123
1	I	146935	146941
1	I	647	653
1	I	20689	20695
1	I	163668	163674
1	I	93000	93006
1	I	81501	81507
1	I	36833	36839
1	I	18669	18675
1	I	113046	113052
1	I	112500	112506
1	I	35677	35683
1	I	97972	97978
1	I	73825	73831
1	I	92731	92737
1	I	150754	150760
1	I	44514	44520
1	I	53900	53906
1	I	188256	188262
1	I	112174	112180
1	I	5550	5556
1	I	22033	22039
1	I	78987	78993
1	I	120343	120349
1	I	127536	127542
1	I	114528	114534
1	I	176525	176531
1	I	12262	12268
1	I	128601	128607
1	I	30822	30828
1	I	163591	163597
1	I	33943	33949
1	I	197763	197769
1	I	156514	156520
1	I	164885	164891
1	I	134233	134239
1	I	156495	156501
1	I	104079	104085
1	I	109049	109055
1	I	14535	14541
1	I	33984	33990
1	I	80286	80292
1	I	135752	135758
1	I	66524	66530
1	I	188204	188210
1	I	180341	180347
1	I	98459	98465
1	I	142183	142189
1	I	153226	153232
1	I	176452	176458
1	I	14351	14357
1	I	42403	42409
1	I	118050	118056
1	I	102800	102806
1	I	88629	88635
1	I	172032	172038
1	I	111993	111999
1	I	34657	34663
1	I	124348	124354
1	I	1997	2003
1	I	80703	80709
1	I	77789	77795
1	I	182978	182984
1	I	183693	183699
1	I	117612	117618
1	I	51019	51025
1	I	122115	122121
1	I	160388	160394
1	I	20872	20878
1	I	164392	164398
1	I	179929	179935
1	I	73676	73682
1	I	152251	152257
1	I	173913	173919
1	I	90863	90869
1	I	82146	82152
1	I	134538	134544
1	I	111725	111731
1	I	6977	6983
1	I	195451	195457
1	I	11824	11830
1	I	140251	140257
1	I	53558	53564
1	I	59037	59043
1	I	130580	130586
1	I	191703	191709
1	I	53045	53051
1	I	143684	143690
1	I	133021	133027
1	I	41895	41901
1	I	105793	105799
1	I	11632	11638
1	I	9585	9591
1	I	36338	36344
1	I	11386	11392
1	I	126429	126435
1	I	125096	125102
1	I	38092	38098
1	I	195350	195356
1	I	101695	101701
1	I	139609	139615
1	I	195301	195307
1	I	119462	119468
1	I	188183	188189
1	I	40196	40202
1	I	8896	8902
1	I	114129	114135
1	I	17331	17337
1	I	179868	179874
1	I	50280	50286
1	I	52996	53002
1	I	110051	110057
1	I	23702	23708
1	I	99484	99490
1	I	35810	35816
1	I	177960	177966
1	I	158374	158380
1	I	33273	33279
1	I	115334	115340
1	I	45997	46003
1	I	83934	83940
1	I	121333	121339
1	I	47536	47542
1	I	94604	94610
1	I	162865	162871
1	I	40458	40464
1	I	74581	74587
1	I	176255	176261
1	I	123452	123458
1	I	62625	62631
1	I	182684	182690
1	I	111074	111080
1	I	125711	125717
1	I	175039	175045
1	I	148711	148717
1	I	160384	160390
1	I	177395	177401
1	I	93866	93872
1	I	147775	147781
1	I	69024	69030
1	I	170665	170671
1	I	58317	58323
1	I	186108	186114
1	I	159911	159917
1	I	175654	175660
1	I	89731	89737
1	I	91488	91494
1	I	38168	38174
1	I	193528	193534
1	I	9637	9643
1	I	72919	72925
1	I	12456	12462
1	I	18797	18803
1	I	123345	123351
1	I	143619	143625
1	I	156589	156595
1	I	193882	193888
1	I	37202	37208
1	I	72231	72237
1	I	186929	186935
1	I	154413	154419
1	I	139466	139472
1	I	4268	4274
1	I	112263	112269
1	I	138438	138444
1	I	128388	128394
1	I	41061	41067
1	I	170582	170588
1	I	134266	134272
1	I	8142	8148
1	I	11998	12004
1	I	57103	57109
1	I	73994	74000
1	I	16956	16962
1	I	25301	25307
1	I	49531	49537
1	I	92783	92789
1	I	179755	179761
1	I	114741	114747
1	I	44302	44308
1	I	145216	145222
1	I	192511	192517
1	I	57104	57110
1	I	141085	141091
1	I	27789	27795
1	I	82470	82476
1	I	153598	153604
1	I	181432	181438
1	I	166011	166017
1	I	40416	40422
1	I	70966	70972
1	I	179787	179793
1	I	100645	100651
1	I	85782	85788
1	I	71677	71683
1	I	169110	169116
1	I	173795	173801
1	I	147105	147111
1	I	81594	81600
1	I	113758	113764
1	I	193791	193797
1	I	198434	198440
1	I	189893	189899
1	I	42406	42412
1	I	168287	168293
1	I	164197	164203
1	I	129360	129366
1	I	174396	174402
1	I	65783	65789
1	I	154968	154974
1	I	122449	122455
1	I	79575	79581
1	I	178125	178131
1	I	53340	53346
1	I	7035	7041
1	I	167651	167657
1	I	56006	56012
1	I	21	27
1	I	151700	151706
1	I	183592	183598
1	I	111630	111636
1	I	4036	4042
1	I	88898	88904
1	I	129956	129962
1	I	120880	120886
1	I	27427	27433
1	I	74941	74947
1	I	147121	147127
1	I	186926	186932
1	I	28385	28391
1	I	74356	74362
1	I	65053	65059
1	I	13600	13606
1	I	32016	32022
1	I	7419	7425
1	I	27497	27503
1	I	81891	81897
1	I	176723	176729
1	I	116157	116163
1	I	107430	107436
1	I	160982	160988
1	I	156880	156886
1	I	196968	196974
1	I	9801	9807
1	I	13235	13241
1	I	174199	174205
1	I	58041	58047
1	I	8282	8288
1	I	150722	150728
1	I	161705	161711
1	I	142005	142011
1	I	127548	127554
1	I	42027	42033
1	I	65292	65298
1	I	53270	53276
1	I	57710	57716
1	I	12039	12045
1	I	29212	29218
1	I	134056	134062
1	I	164976	164982
1	I	129632	129638
1	I	145459	145465
1	I	27656	27662
1	I	77438	77444
1	I	52364	52370
1	I	199634	199640
1	I	168068	168074
1	I	18302	18308
1	I	65844	65850
1	I	83745	83751
1	I	69938	69944
1	I	65312	65318
1	I	88541	88547
1	I	81324	81330
1	I	153338	153344
1	I	82308	82314
1	I	66576	66582
1	I	86255	86261
1	I	99103	99109
1	I	153377	153383
1	I	26124	26130
1	I	48295	48301
1	I	108388	108394
1	I	196571	196577
1	I	110943	110949
1	I	188536	188542
1	I	123681	123687
1	I	36536	36542
1	I	117482	117488
1	I	94839	94845
1	I	90256	90262
1	I	97721	97727
1	I	89300	89306
1	I	103586	103592
1	I	83742	83748
1	I	60008	60014
1	I	128791	128797
1	I	32243	32249
1	I	121132	121138
1	I	158927	158933
1	I	11017	11023
1	I	28243	28249
1	I	144570	144576
1	I	157158	157164
1	I	73005	73011
1	I	171271	171277
1	I	31329	31335
1	I	129311	129317
1	I	37890	37896
1	I	82839	82845
1	I	101304	101310
1	I	113792	113798
1	I	103712	103718
1	I	28006	28012
1	I	118488	118494
1	I	85857	85863
1	I	54729	54735
1	I	28612	28618
1	I	90397	90403
1	I	80975	80981
1	I	136817	136823
1	I	41746	41752
1	I	104425	104431
1	I	5038	5044
1	I	738	744
1	I	148923	148929
1	I	69154	69160
1	I	184212	184218
1	I	58623	58629
1	I	86821	86827
1	I	121592	121598
